loss,epoch,step
0.708984375,0,178
0.9306640625,0,179
1.09375,0,180
1.2275390625,0,181
0.78759765625,0,182
0.7880859375,0,183
0.9716796875,0,184
0.77197265625,0,185
0.7421875,0,186
0.54150390625,0,187
0.60888671875,0,188
0.57177734375,0,189
0.9775390625,0,190
0.71875,0,191
0.630859375,0,192
0.78662109375,0,193
0.80419921875,0,194
0.59716796875,0,195
0.78564453125,0,196
1.19921875,0,197
0.60546875,0,198
0.82080078125,0,199
1.1298828125,0,200
1.1279296875,0,201
0.47900390625,0,202
0.626953125,0,203
0.5888671875,0,204
1.3173828125,0,205
0.61376953125,0,206
0.83154296875,0,207
0.81689453125,0,208
1.1689453125,0,209
1.1708984375,0,210
0.9375,0,211
0.69482421875,0,212
0.70849609375,0,213
0.90869140625,0,214
0.84716796875,0,215
0.82421875,0,216
1.357421875,0,217
0.8466796875,0,218
1.0380859375,0,219
0.640625,0,220
0.67578125,0,221
1.2021484375,0,222
0.92333984375,0,223
0.57958984375,0,224
0.95849609375,0,225
0.91064453125,0,226
0.64404296875,0,227
0.60546875,0,228
0.58544921875,0,229
0.43115234375,0,230
0.71484375,0,231
0.49267578125,0,232
0.79345703125,0,233
0.73291015625,0,234
0.77685546875,0,235
1.0693359375,0,236
1.638671875,0,237
0.93212890625,0,238
0.55908203125,0,239
0.5029296875,0,240
1.0869140625,0,241
0.90234375,0,242
0.76220703125,0,243
1.1162109375,0,244
1.380859375,0,245
0.59521484375,0,246
0.64794921875,0,247
1.2080078125,0,248
0.701171875,0,249
0.7353515625,0,250
1.359375,0,251
0.389892578125,0,252
0.8935546875,0,253
0.65234375,0,254
0.79296875,0,255
0.6318359375,0,256
0.94384765625,0,257
1.39453125,0,258
0.70654296875,0,259
0.77294921875,0,260
0.630859375,0,261
0.8505859375,0,262
0.6875,0,263
0.61669921875,0,264
1.26171875,0,265
0.61767578125,0,266
0.59912109375,0,267
0.73779296875,0,268
1.62109375,0,269
0.53466796875,0,270
0.493896484375,0,271
0.703125,0,272
1.1591796875,0,273
0.97314453125,0,274
0.5029296875,0,275
0.8525390625,0,276
0.697265625,0,277
0.8388671875,0,278
0.947265625,0,279
0.802734375,0,280
0.818359375,0,281
0.955078125,0,282
1.2587890625,0,283
1.6201171875,0,284
0.7919921875,0,285
0.623046875,0,286
0.91357421875,0,287
1.119140625,0,288
0.46240234375,0,289
0.54931640625,0,290
0.484130859375,0,291
0.74169921875,0,292
0.4677734375,0,293
0.5546875,0,294
0.8212890625,0,295
1.7998046875,0,296
0.9072265625,0,297
0.7822265625,0,298
0.5908203125,0,299
0.654296875,0,300
0.94384765625,0,301
1.259765625,0,302
0.84619140625,0,303
0.70263671875,0,304
0.78564453125,0,305
1.283203125,0,306
0.9072265625,0,307
0.488037109375,0,308
0.56201171875,0,309
0.5283203125,0,310
0.52685546875,0,311
0.677734375,0,312
0.5771484375,0,313
0.95166015625,0,314
0.9951171875,0,315
0.431640625,0,316
1.1015625,0,317
0.5654296875,0,318
0.78076171875,0,319
0.8056640625,0,320
0.84375,0,321
1.1123046875,0,322
0.857421875,0,323
0.5302734375,0,324
1.087890625,0,325
0.50146484375,0,326
0.6142578125,0,327
0.9033203125,0,328
0.9873046875,0,329
1.17578125,0,330
0.60107421875,0,331
0.6953125,0,332
0.82958984375,0,333
0.96923828125,0,334
0.74755859375,0,335
0.69482421875,0,336
1.619140625,0,337
0.8056640625,0,338
0.5078125,0,339
0.99658203125,0,340
0.73779296875,0,341
0.8447265625,0,342
0.60302734375,0,343
0.335693359375,0,344
1.06640625,0,345
0.75390625,0,346
0.499267578125,0,347
0.814453125,0,348
0.91259765625,0,349
0.626953125,0,350
0.61767578125,0,351
0.755859375,0,352
1.4716796875,0,353
0.83203125,0,354
0.5654296875,0,355
1.07421875,0,356
1.2158203125,0,357
0.966796875,0,358
0.923828125,0,359
0.55615234375,0,360
0.7880859375,0,361
1.224609375,0,362
0.81005859375,0,363
1.095703125,0,364
0.89111328125,0,365
1.27734375,0,366
0.66748046875,0,367
1.341796875,0,368
0.70458984375,0,369
0.62060546875,0,370
1.1142578125,0,371
0.78515625,0,372
0.70556640625,0,373
0.6845703125,0,374
0.73486328125,0,375
1.1123046875,0,376
0.6953125,0,377
0.491455078125,0,378
0.76123046875,0,379
1.0439453125,0,380
0.85498046875,0,381
0.8271484375,0,382
0.896484375,0,383
1.134765625,0,384
0.444091796875,0,385
0.69580078125,0,386
0.42578125,0,387
1.1064453125,0,388
0.88330078125,0,389
0.62939453125,0,390
0.97265625,0,391
0.70068359375,0,392
1.080078125,0,393
0.97265625,0,394
0.68017578125,0,395
0.892578125,0,396
0.5634765625,0,397
1.1728515625,0,398
1.5009765625,0,399
0.4501953125,0,400
1.0419921875,0,401
0.93798828125,0,402
0.654296875,0,403
1.5302734375,0,404
0.59521484375,0,405
0.576171875,0,406
1.3515625,0,407
0.59423828125,0,408
0.6650390625,0,409
0.7158203125,0,410
0.873046875,0,411
0.9736328125,0,412
0.91943359375,0,413
0.5888671875,0,414
0.8046875,0,415
0.77490234375,0,416
0.453857421875,0,417
0.7119140625,0,418
0.9169921875,0,419
0.716796875,0,420
1.3115234375,0,421
0.63671875,0,422
0.88623046875,0,423
0.46630859375,0,424
1.3369140625,0,425
0.548828125,0,426
0.46630859375,0,427
1.24609375,0,428
0.3984375,0,429
0.7685546875,0,430
1.359375,0,431
0.83349609375,0,432
0.400390625,0,433
0.7744140625,0,434
0.7529296875,0,435
0.7392578125,0,436
1.2548828125,0,437
0.456787109375,0,438
0.7939453125,0,439
1.01953125,0,440
0.7734375,0,441
1.3193359375,0,442
1.203125,0,443
0.8984375,0,444
0.4931640625,0,445
0.7294921875,0,446
1.080078125,0,447
1.435546875,0,448
0.99609375,0,449
0.80712890625,0,450
0.541015625,0,451
0.41455078125,0,452
0.7216796875,0,453
1.1181640625,0,454
0.78857421875,0,455
1.17578125,0,456
1.1357421875,0,457
0.7890625,0,458
0.5908203125,0,459
0.52490234375,0,460
0.5830078125,0,461
1.1298828125,0,462
0.8662109375,0,463
0.68603515625,0,464
1.1826171875,0,465
0.57763671875,0,466
0.7197265625,0,467
0.83056640625,0,468
0.69140625,0,469
1.677734375,0,470
0.7763671875,0,471
0.814453125,0,472
0.6982421875,0,473
0.80908203125,0,474
1.158203125,0,475
0.75732421875,0,476
0.7763671875,0,477
0.7578125,0,478
1.0029296875,0,479
1.009765625,0,480
0.6298828125,0,481
1.7216796875,0,482
0.9326171875,0,483
1.0419921875,0,484
0.91845703125,0,485
0.6669921875,0,486
1.21484375,0,487
1.197265625,0,488
0.626953125,0,489
0.505859375,0,490
1.041015625,0,491
0.9091796875,0,492
0.74609375,0,493
0.650390625,0,494
0.455810546875,0,495
1.0908203125,0,496
1.0126953125,0,497
1.69140625,0,498
0.70263671875,0,499
0.77734375,0,500
1.1943359375,0,501
0.7490234375,0,502
0.48046875,0,503
1.05078125,0,504
1.3515625,0,505
0.84033203125,0,506
0.796875,0,507
1.083984375,0,508
0.8896484375,0,509
0.77099609375,0,510
0.89599609375,0,511
0.91357421875,0,512
1.0029296875,0,513
0.409912109375,0,514
0.70654296875,0,515
0.634765625,0,516
0.7998046875,0,517
0.9873046875,0,518
0.53662109375,0,519
0.80712890625,0,520
0.89501953125,0,521
0.94580078125,0,522
1.1181640625,0,523
0.72314453125,0,524
1.1005859375,0,525
0.6044921875,0,526
0.9541015625,0,527
0.689453125,0,528
0.93701171875,0,529
0.17333984375,0,530
0.67431640625,0,531
0.951171875,0,532
0.72216796875,0,533
0.62841796875,0,534
0.7958984375,0,535
0.7998046875,0,536
0.57177734375,0,537
0.8251953125,0,538
0.8115234375,0,539
0.60498046875,0,540
0.77490234375,0,541
0.494384765625,0,542
0.53466796875,0,543
1.25,0,544
0.5732421875,0,545
0.6611328125,0,546
1.03125,0,547
1.0751953125,0,548
0.568359375,0,549
0.85302734375,0,550
0.58544921875,0,551
0.77294921875,0,552
0.7705078125,0,553
1.41015625,0,554
0.7724609375,0,555
0.8203125,0,556
0.74365234375,0,557
0.7451171875,0,558
0.71630859375,0,559
0.73681640625,0,560
0.74755859375,0,561
0.6748046875,0,562
0.72314453125,0,563
1.0244140625,0,564
0.8271484375,0,565
1.0673828125,0,566
0.8203125,0,567
0.5,0,568
0.9833984375,0,569
0.5537109375,0,570
0.79296875,0,571
0.89697265625,0,572
0.9560546875,0,573
0.4521484375,0,574
0.7197265625,0,575
0.63818359375,0,576
0.849609375,0,577
1.333984375,0,578
1.154296875,0,579
0.546875,0,580
0.64306640625,0,581
1.4326171875,0,582
1.0546875,0,583
0.716796875,0,584
0.88818359375,0,585
0.6806640625,0,586
0.46875,0,587
0.83349609375,0,588
0.62841796875,0,589
1.015625,0,590
0.446533203125,0,591
0.77197265625,0,592
0.63623046875,0,593
0.59423828125,0,594
0.494873046875,0,595
1.3056640625,0,596
1.001953125,0,597
1.240234375,0,598
0.56787109375,0,599
1.072265625,0,600
0.82373046875,0,601
0.82763671875,0,602
1.04296875,0,603
0.85791015625,0,604
1.1337890625,0,605
0.426513671875,0,606
1.1044921875,0,607
0.93408203125,0,608
0.448486328125,0,609
0.6611328125,0,610
1.1875,0,611
0.794921875,0,612
0.72998046875,0,613
0.41796875,0,614
0.82861328125,0,615
0.525390625,0,616
0.85498046875,0,617
0.56787109375,0,618
0.486083984375,0,619
0.92333984375,0,620
0.5,0,621
0.79150390625,0,622
0.69970703125,0,623
0.970703125,0,624
0.82763671875,0,625
1.47265625,0,626
0.82958984375,0,627
0.5654296875,0,628
0.5634765625,0,629
0.51904296875,0,630
0.73876953125,0,631
0.552734375,0,632
0.9677734375,0,633
0.763671875,0,634
1.1123046875,0,635
0.79736328125,0,636
0.85888671875,0,637
0.91552734375,0,638
0.67041015625,0,639
0.5654296875,0,640
1.044921875,0,641
0.8271484375,0,642
0.623046875,0,643
0.73681640625,0,644
1.5205078125,0,645
0.72314453125,0,646
0.5634765625,0,647
0.74072265625,0,648
0.485107421875,0,649
0.83251953125,0,650
0.444580078125,0,651
0.65673828125,0,652
0.83154296875,0,653
0.912109375,0,654
0.69873046875,0,655
0.382080078125,0,656
1.134765625,0,657
1.220703125,0,658
0.8603515625,0,659
1.1435546875,0,660
0.7021484375,0,661
1.0224609375,0,662
0.64013671875,0,663
0.7880859375,0,664
0.4853515625,0,665
0.7265625,0,666
1.1796875,0,667
0.96142578125,0,668
0.625,0,669
0.94873046875,0,670
0.89990234375,0,671
0.6015625,0,672
1.3232421875,0,673
0.86474609375,0,674
1.0439453125,0,675
0.62744140625,0,676
0.92919921875,0,677
1.11328125,0,678
1.25390625,0,679
0.69189453125,0,680
0.6474609375,0,681
0.39013671875,0,682
1.3203125,0,683
0.55859375,0,684
0.63134765625,0,685
1.349609375,0,686
0.87255859375,0,687
0.97265625,0,688
0.94287109375,0,689
0.525390625,0,690
0.94482421875,0,691
0.67919921875,0,692
0.64013671875,0,693
0.6513671875,0,694
0.494873046875,0,695
1.7392578125,0,696
0.6845703125,0,697
1.3125,0,698
0.595703125,0,699
1.0,0,700
0.71240234375,0,701
0.6865234375,0,702
1.5859375,0,703
0.62109375,0,704
0.61572265625,0,705
0.63623046875,0,706
0.9326171875,0,707
1.1669921875,0,708
0.58447265625,0,709
0.5439453125,0,710
0.64892578125,0,711
0.66796875,0,712
0.88671875,0,713
0.7880859375,0,714
1.099609375,0,715
0.87353515625,0,716
1.037109375,0,717
1.2314453125,0,718
0.92236328125,0,719
1.0322265625,0,720
1.0966796875,0,721
0.9501953125,0,722
0.41162109375,0,723
0.63720703125,0,724
1.1572265625,0,725
0.8134765625,0,726
0.6767578125,0,727
0.4921875,0,728
0.68798828125,0,729
0.79541015625,0,730
0.81103515625,0,731
0.78369140625,0,732
0.56201171875,0,733
0.73828125,0,734
0.6005859375,0,735
0.98291015625,0,736
0.475830078125,0,737
0.8359375,0,738
0.90869140625,0,739
0.9541015625,0,740
0.52099609375,0,741
0.54638671875,0,742
1.0986328125,0,743
1.771484375,0,744
1.3310546875,0,745
1.8212890625,0,746
0.8720703125,0,747
0.8037109375,0,748
0.482177734375,0,749
1.0458984375,0,750
0.896484375,0,751
1.072265625,0,752
1.0380859375,0,753
1.3115234375,0,754
0.7880859375,0,755
0.71044921875,0,756
0.6279296875,0,757
0.76220703125,0,758
0.806640625,0,759
0.46337890625,0,760
0.58251953125,0,761
0.8876953125,0,762
0.86669921875,0,763
1.1669921875,0,764
0.84716796875,0,765
0.7099609375,0,766
1.5634765625,0,767
0.8193359375,0,768
0.6015625,0,769
0.66796875,0,770
1.04296875,0,771
0.7041015625,0,772
0.810546875,0,773
1.2265625,0,774
0.74560546875,0,775
0.66259765625,0,776
0.947265625,0,777
0.7275390625,0,778
1.291015625,0,779
0.9599609375,0,780
0.9853515625,0,781
0.90185546875,0,782
0.94873046875,0,783
1.021484375,0,784
1.3193359375,0,785
0.70361328125,0,786
0.78564453125,0,787
0.45654296875,0,788
0.85693359375,0,789
0.88916015625,0,790
0.98876953125,0,791
0.59228515625,0,792
0.51318359375,0,793
1.0068359375,0,794
1.5078125,0,795
1.0244140625,0,796
0.83837890625,0,797
1.041015625,0,798
0.8603515625,0,799
0.37060546875,0,800
0.60205078125,0,801
0.76904296875,0,802
1.39453125,0,803
0.72265625,0,804
1.3330078125,0,805
0.7021484375,0,806
0.97802734375,0,807
0.8251953125,0,808
0.79638671875,0,809
0.7958984375,0,810
1.0185546875,0,811
0.84814453125,0,812
0.91015625,0,813
0.81884765625,0,814
0.464599609375,0,815
0.61865234375,0,816
0.84814453125,0,817
0.412109375,0,818
0.591796875,0,819
0.49755859375,0,820
0.59619140625,0,821
0.84375,0,822
0.98291015625,0,823
0.8759765625,0,824
1.39453125,0,825
1.04296875,0,826
0.9306640625,0,827
0.413818359375,0,828
0.92626953125,0,829
0.94677734375,0,830
0.92333984375,0,831
0.82470703125,0,832
0.638671875,0,833
0.393798828125,0,834
0.88330078125,0,835
0.60546875,0,836
0.5869140625,0,837
1.015625,0,838
0.73583984375,0,839
0.326416015625,0,840
1.099609375,0,841
1.185546875,0,842
0.59326171875,0,843
0.6630859375,0,844
0.552734375,0,845
0.74853515625,0,846
1.03515625,0,847
0.5166015625,0,848
0.60205078125,0,849
0.54833984375,0,850
0.399169921875,0,851
1.197265625,0,852
1.0595703125,0,853
0.77099609375,0,854
0.7490234375,0,855
0.93896484375,0,856
0.8193359375,0,857
0.68017578125,0,858
0.9833984375,0,859
0.93603515625,0,860
0.6806640625,0,861
1.0537109375,0,862
0.607421875,0,863
0.66650390625,0,864
0.609375,0,865
1.017578125,0,866
1.0634765625,0,867
1.26171875,0,868
0.67529296875,0,869
0.76025390625,0,870
0.71337890625,0,871
0.6728515625,0,872
0.94482421875,0,873
0.8388671875,0,874
1.0244140625,0,875
0.4873046875,0,876
0.85205078125,0,877
0.67626953125,0,878
0.6572265625,0,879
0.708984375,0,880
1.021484375,0,881
1.1357421875,0,882
1.330078125,0,883
0.50830078125,0,884
0.5244140625,0,885
0.67919921875,0,886
0.5556640625,0,887
0.94580078125,0,888
1.044921875,0,889
0.6064453125,0,890
0.82275390625,0,891
0.78271484375,0,892
0.6044921875,0,893
0.59716796875,0,894
1.216796875,0,895
0.76171875,0,896
0.80908203125,0,897
0.79296875,0,898
0.5078125,0,899
0.8720703125,0,900
0.487548828125,0,901
0.66650390625,0,902
0.8642578125,0,903
0.95703125,0,904
0.317138671875,0,905
1.4560546875,0,906
1.2353515625,0,907
0.64013671875,0,908
0.8330078125,0,909
1.3916015625,0,910
0.826171875,0,911
1.265625,0,912
0.607421875,0,913
1.193359375,0,914
0.8056640625,0,915
0.6533203125,0,916
1.1728515625,0,917
1.0244140625,0,918
0.7587890625,0,919
0.89404296875,0,920
0.6708984375,0,921
0.96533203125,0,922
0.66650390625,0,923
0.5419921875,0,924
1.119140625,0,925
0.8818359375,0,926
0.6298828125,0,927
0.82958984375,0,928
0.72412109375,0,929
0.5126953125,0,930
1.068359375,0,931
0.56689453125,0,932
1.0185546875,0,933
0.83740234375,0,934
0.74365234375,0,935
1.1298828125,0,936
1.2216796875,0,937
0.7490234375,0,938
0.443603515625,0,939
1.0302734375,0,940
1.1513671875,0,941
0.673828125,0,942
0.5263671875,0,943
0.7861328125,0,944
0.61328125,0,945
1.09375,0,946
0.76025390625,0,947
0.63427734375,0,948
0.56103515625,0,949
0.62548828125,0,950
0.78369140625,0,951
1.111328125,0,952
0.5263671875,0,953
0.53125,0,954
0.83642578125,0,955
1.099609375,0,956
0.87646484375,0,957
1.2919921875,0,958
0.705078125,0,959
0.78759765625,0,960
0.9287109375,0,961
1.056640625,0,962
1.3955078125,0,963
0.96240234375,0,964
0.8896484375,0,965
0.447265625,0,966
0.90380859375,0,967
0.51806640625,0,968
0.5068359375,0,969
1.19921875,0,970
0.61669921875,0,971
1.0048828125,0,972
0.4345703125,0,973
1.0615234375,0,974
0.53955078125,0,975
0.484375,0,976
0.70458984375,0,977
0.97412109375,0,978
0.6513671875,0,979
1.01171875,0,980
0.95849609375,0,981
0.8310546875,0,982
0.78564453125,0,983
0.705078125,0,984
0.8134765625,0,985
1.248046875,0,986
0.54052734375,0,987
0.66162109375,0,988
0.8095703125,0,989
1.0107421875,0,990
1.068359375,0,991
1.0234375,0,992
0.8125,0,993
1.376953125,0,994
1.060546875,0,995
0.69921875,0,996
0.64013671875,0,997
0.47412109375,0,998
1.0859375,0,999
0.50634765625,0,1000
0.99658203125,0,1001
0.7080078125,0,1002
0.68896484375,0,1003
0.68798828125,0,1004
0.935546875,0,1005
0.75,0,1006
1.439453125,0,1007
0.69775390625,0,1008
0.84912109375,0,1009
0.9541015625,0,1010
0.9912109375,0,1011
0.56494140625,0,1012
0.65576171875,0,1013
0.4794921875,0,1014
0.58740234375,0,1015
1.01171875,0,1016
0.55029296875,0,1017
0.6513671875,0,1018
0.58056640625,0,1019
0.71337890625,0,1020
0.6923828125,0,1021
0.298828125,0,1022
0.50341796875,0,1023
0.5625,0,1024
0.48876953125,0,1025
0.91845703125,0,1026
0.359130859375,0,1027
0.50439453125,0,1028
0.61083984375,0,1029
0.759765625,0,1030
0.8857421875,0,1031
0.8984375,0,1032
0.7783203125,0,1033
0.6376953125,0,1034
1.330078125,0,1035
0.654296875,0,1036
0.5107421875,0,1037
1.234375,0,1038
1.416015625,0,1039
0.748046875,0,1040
0.9765625,0,1041
0.5244140625,0,1042
0.47607421875,0,1043
0.921875,0,1044
0.483642578125,0,1045
0.9697265625,0,1046
0.873046875,0,1047
0.93994140625,0,1048
0.8134765625,0,1049
0.78466796875,0,1050
0.7197265625,0,1051
0.7861328125,0,1052
1.126953125,0,1053
0.83056640625,0,1054
1.2470703125,0,1055
0.91455078125,0,1056
0.486572265625,0,1057
1.0693359375,0,1058
0.796875,0,1059
0.425048828125,0,1060
0.3251953125,0,1061
1.1015625,0,1062
0.908203125,0,1063
1.818359375,0,1064
0.290283203125,0,1065
0.71044921875,0,1066
0.7265625,0,1067
0.83056640625,0,1068
1.1865234375,0,1069
1.26171875,0,1070
0.84326171875,0,1071
0.880859375,0,1072
0.82275390625,0,1073
0.82080078125,0,1074
1.091796875,0,1075
0.95361328125,0,1076
1.2529296875,0,1077
0.67529296875,0,1078
0.5634765625,0,1079
0.56982421875,0,1080
0.81396484375,0,1081
0.5751953125,0,1082
0.7724609375,0,1083
0.83349609375,0,1084
0.99755859375,0,1085
1.193359375,0,1086
0.48388671875,0,1087
1.076171875,0,1088
0.77392578125,0,1089
0.77001953125,0,1090
1.2255859375,0,1091
1.015625,0,1092
0.60986328125,0,1093
0.77783203125,0,1094
0.82275390625,0,1095
0.72314453125,0,1096
0.974609375,0,1097
0.45751953125,0,1098
0.8818359375,0,1099
0.63427734375,0,1100
1.2373046875,0,1101
0.48291015625,0,1102
0.56298828125,0,1103
0.4267578125,0,1104
0.6005859375,0,1105
0.8251953125,0,1106
1.203125,0,1107
0.76171875,0,1108
0.96044921875,0,1109
1.005859375,0,1110
0.96923828125,0,1111
0.626953125,0,1112
1.267578125,0,1113
0.369873046875,0,1114
0.99169921875,0,1115
0.364501953125,0,1116
0.51708984375,0,1117
0.78515625,0,1118
0.80322265625,0,1119
0.7001953125,0,1120
0.640625,0,1121
0.86376953125,0,1122
0.82275390625,0,1123
0.45849609375,0,1124
0.64013671875,0,1125
0.7060546875,0,1126
0.7333984375,0,1127
0.84423828125,0,1128
0.5595703125,0,1129
0.876953125,0,1130
1.11328125,0,1131
0.7421875,0,1132
0.65869140625,0,1133
0.7626953125,0,1134
0.607421875,0,1135
0.6123046875,0,1136
0.89599609375,0,1137
0.62744140625,0,1138
0.578125,0,1139
0.75830078125,0,1140
0.7822265625,0,1141
0.83251953125,0,1142
0.57421875,0,1143
1.01953125,0,1144
0.89013671875,0,1145
1.037109375,0,1146
0.89306640625,0,1147
1.220703125,0,1148
0.7490234375,0,1149
1.390625,0,1150
0.78125,0,1151
0.89892578125,0,1152
0.69873046875,0,1153
0.552734375,0,1154
0.71630859375,0,1155
0.89697265625,0,1156
0.471435546875,0,1157
0.53173828125,0,1158
0.52490234375,0,1159
0.77392578125,0,1160
0.8486328125,0,1161
0.771484375,0,1162
1.09375,0,1163
1.5654296875,0,1164
0.84375,0,1165
1.0771484375,0,1166
0.57763671875,0,1167
0.74658203125,0,1168
1.103515625,0,1169
0.61328125,0,1170
0.84912109375,0,1171
0.89453125,0,1172
0.8232421875,0,1173
0.703125,0,1174
0.59228515625,0,1175
0.55859375,0,1176
0.435546875,0,1177
0.57421875,0,1178
0.60498046875,0,1179
0.71337890625,0,1180
1.3740234375,0,1181
0.88623046875,0,1182
0.7353515625,0,1183
0.72705078125,0,1184
1.0859375,0,1185
0.78466796875,0,1186
1.09375,0,1187
0.79931640625,0,1188
1.029296875,0,1189
0.744140625,0,1190
0.556640625,0,1191
0.5517578125,0,1192
0.74169921875,0,1193
0.52001953125,0,1194
0.338134765625,0,1195
1.19921875,0,1196
1.2822265625,0,1197
0.48974609375,0,1198
0.30126953125,0,1199
0.798828125,0,1200
0.658203125,0,1201
0.70166015625,0,1202
1.1533203125,0,1203
0.98828125,0,1204
0.61181640625,0,1205
1.1865234375,0,1206
1.326171875,0,1207
0.99951171875,0,1208
1.2431640625,0,1209
0.50927734375,0,1210
1.0263671875,0,1211
0.52392578125,0,1212
0.85888671875,0,1213
0.79833984375,0,1214
0.513671875,0,1215
0.52587890625,0,1216
1.126953125,0,1217
1.349609375,0,1218
0.74560546875,0,1219
0.62646484375,0,1220
0.50439453125,0,1221
1.197265625,0,1222
0.9462890625,0,1223
0.75634765625,0,1224
0.97216796875,0,1225
0.60205078125,0,1226
0.6640625,0,1227
0.568359375,0,1228
1.1259765625,0,1229
0.880859375,0,1230
1.2255859375,0,1231
0.80126953125,0,1232
0.5234375,0,1233
0.64111328125,0,1234
1.232421875,0,1235
0.47119140625,0,1236
0.95361328125,0,1237
0.416259765625,0,1238
1.32421875,0,1239
0.67431640625,0,1240
0.85546875,0,1241
0.8818359375,0,1242
0.50634765625,0,1243
0.5048828125,0,1244
0.74609375,0,1245
0.626953125,0,1246
0.81298828125,0,1247
0.66259765625,0,1248
0.4189453125,0,1249
0.68505859375,0,1250
0.9462890625,0,1251
0.94140625,0,1252
0.7685546875,0,1253
0.796875,0,1254
0.9228515625,0,1255
0.83251953125,0,1256
0.420654296875,0,1257
1.033203125,0,1258
1.2373046875,0,1259
0.58935546875,0,1260
0.50927734375,0,1261
0.443359375,0,1262
0.7509765625,0,1263
0.83935546875,0,1264
0.669921875,0,1265
0.88623046875,0,1266
0.744140625,0,1267
0.5458984375,0,1268
0.76220703125,0,1269
0.4873046875,0,1270
0.3349609375,0,1271
0.93994140625,0,1272
0.826171875,0,1273
0.90234375,0,1274
0.96435546875,0,1275
0.89111328125,0,1276
0.75732421875,0,1277
0.5625,0,1278
0.427490234375,0,1279
1.4443359375,0,1280
0.43994140625,0,1281
0.66943359375,0,1282
0.89794921875,0,1283
1.107421875,0,1284
0.7158203125,0,1285
0.94384765625,0,1286
